,sentence_id,token_id,class,before,after
8906982,673068,26,VERBATIM,レ,レ
8906983,673068,27,VERBATIM,ッ,ッ
8906984,673068,28,VERBATIM,ド,ド
8907142,673079,8,VERBATIM,-,-
8907171,673080,14,VERBATIM,-,-
8907176,673080,19,VERBATIM,-,-
8907338,673092,3,VERBATIM,谷,谷
8907339,673092,4,VERBATIM,蔵,蔵
8907340,673092,5,VERBATIM,人,人
8907450,673099,18,VERBATIM,pp,p p
8907458,673100,6,VERBATIM,&,and
8907462,673100,10,VERBATIM,&,and
8907579,673107,17,VERBATIM,-,-
8907591,673108,3,VERBATIM,虎,虎
8907592,673108,4,VERBATIM,デ,デ
8907593,673108,5,VERBATIM,ィ,ィ
8907594,673108,6,VERBATIM,ス,ス
8907595,673108,7,VERBATIM,ク,ク
8907658,673112,4,VERBATIM,&,and
8907843,673124,11,VERBATIM,-,-
8908482,673174,7,VERBATIM,-,-
8909027,673216,2,VERBATIM,ˈ,ˈ
8909029,673216,4,VERBATIM,ː,ː
8909670,673264,9,VERBATIM,pp,p p
8909711,673266,27,VERBATIM,pp,p p
8909969,673286,5,VERBATIM,chs,c h s
8910051,673294,8,VERBATIM,-,-
8910428,673324,7,VERBATIM,#,number
8910518,673331,11,VERBATIM,#,number
8910570,673335,8,VERBATIM,-,-
8911232,673389,13,VERBATIM,&,and
8911312,673394,1,VERBATIM,ff,f f
8911397,673399,11,VERBATIM,PhD,p h d
8911529,673407,2,VERBATIM,い,い
8911530,673407,3,VERBATIM,き,き
8911534,673407,7,VERBATIM,粋,粋
8911748,673423,12,VERBATIM,Hc,h c
8913414,673548,4,VERBATIM,Ph,p h
8913421,673548,11,VERBATIM,&,and
8913804,673578,7,VERBATIM,弁,弁
8913805,673578,8,VERBATIM,天,天
8913806,673578,9,VERBATIM,島,島
8913816,673578,19,VERBATIM,弁,弁
8913817,673578,20,VERBATIM,天,天
8913818,673578,21,VERBATIM,堂,堂
8913899,673584,4,VERBATIM,Tr,t r
8913988,673591,2,VERBATIM,隼,隼
8913989,673591,3,VERBATIM,鷹,鷹
8914770,673650,10,VERBATIM,Th,t h
8914771,673650,11,VERBATIM,ỗ,ỗ
8914774,673650,14,VERBATIM,ờ,ờ
8914801,673654,2,VERBATIM,ề,ề
8915600,673713,6,VERBATIM,pp,p p
8915712,673722,1,VERBATIM,&,and
8915723,673723,4,VERBATIM,#,number
8915972,673741,17,VERBATIM,-,-
8915974,673741,19,VERBATIM,#,number
8916017,673744,7,VERBATIM,-,-
8916212,673760,14,VERBATIM,pp,p p
8916761,673799,3,VERBATIM,&,and
8916765,673799,7,VERBATIM,pp,p p
8916858,673804,21,VERBATIM,-,-
8917114,673825,5,VERBATIM,-,-
8917316,673839,6,VERBATIM,pp,p p
8917462,673851,2,VERBATIM,大,大
8917463,673851,3,VERBATIM,鳳,鳳
8917570,673859,10,VERBATIM,-,-
8918082,673899,1,VERBATIM,&,and
8918630,673945,14,VERBATIM,Pr,p r
8919237,673990,3,VERBATIM,pdf,p d f
8919319,673995,8,VERBATIM,-,-
8919481,674007,18,VERBATIM,cf,c f
8919574,674017,3,VERBATIM,&,and
8920323,674073,3,VERBATIM,-,-
8920670,674098,12,VERBATIM,-,-
8920808,674107,5,VERBATIM,pp,p p
8921138,674135,10,VERBATIM,#,number
8921158,674136,11,VERBATIM,-,-
8922608,674243,15,VERBATIM,-,-
8922795,674255,7,VERBATIM,#,number
8922802,674255,14,VERBATIM,#,number
8922811,674255,23,VERBATIM,#,number
8923546,674307,4,VERBATIM,pp,p p
8923802,674326,4,VERBATIM,&,and
8924085,674346,4,VERBATIM,Smt,s m t
8924112,674349,2,VERBATIM,-,-
8924394,674368,11,VERBATIM,BWh,b w h
8924583,674380,4,VERBATIM,&,and
8924801,674392,17,VERBATIM,.4.3,dot f o u r dot t h r e e
8924826,674395,1,VERBATIM,-,-
8924849,674396,8,VERBATIM,-,-
8924977,674405,15,VERBATIM,&,and
8924990,674406,3,VERBATIM,南,南
8924991,674406,4,VERBATIM,央,央
8924992,674406,5,VERBATIM,美,美
8925183,674420,3,VERBATIM,florida,florida
8925995,674480,5,VERBATIM,-,-
8926664,674535,3,VERBATIM,Wm,w m
8926813,674547,4,VERBATIM,pp,p p
8927198,674575,2,VERBATIM,&,and
8927879,674628,2,VERBATIM,&,and
8928133,674648,6,VERBATIM,&,and
8928379,674667,4,VERBATIM,#,number
8928482,674673,15,VERBATIM,&,and
8928769,674693,3,VERBATIM,佐,佐
8928770,674693,4,VERBATIM,々,々
8928771,674693,5,VERBATIM,木,木
8928772,674693,6,VERBATIM,氏,氏
8928774,674693,8,VERBATIM,-,-
8929706,674760,22,VERBATIM,&,and
8929829,674770,9,VERBATIM,-,-
8930241,674801,3,VERBATIM,春,春
8930242,674801,4,VERBATIM,風,風
8930243,674801,5,VERBATIM,社,社
8930259,674803,1,VERBATIM,-,-
8930606,674829,20,VERBATIM,氏,氏
8930607,674829,21,VERBATIM,子,子
8931076,674862,9,VERBATIM,&,and
8931438,674886,2,VERBATIM,新,新
8931439,674886,3,VERBATIM,利,利
8931440,674886,4,VERBATIM,根,根
8931441,674886,5,VERBATIM,町,町
8931531,674892,1,VERBATIM,&,and
8931814,674915,2,VERBATIM,-,-
8931938,674926,2,VERBATIM,明,明
8931939,674926,3,VERBATIM,石,石
8932047,674934,14,VERBATIM,Sc,s c
8932097,674939,6,VERBATIM,&,and
8932424,674963,11,VERBATIM,-,-
8932526,674971,3,VERBATIM,pp,p p
8932620,674980,10,VERBATIM,-,-
8932680,674983,6,VERBATIM,&,and
8932974,675005,11,VERBATIM,-,-
8933289,675027,11,VERBATIM,-,-
8933291,675027,13,VERBATIM,&,and
8933327,675028,17,VERBATIM,&,and
8934030,675079,2,VERBATIM,&,and
8934060,675081,11,VERBATIM,&,and
8934299,675099,2,VERBATIM,&,and
8934533,675118,17,VERBATIM,fps,f p s
8935056,675155,12,VERBATIM,pp,p p
8935082,675157,4,VERBATIM,&,and
8935085,675157,7,VERBATIM,pp,p p
8935140,675160,12,VERBATIM,pg,p g
8935178,675163,17,VERBATIM,&,and
8935515,675185,3,VERBATIM,&,and
8935603,675191,9,VERBATIM,-,-
8935831,675208,1,VERBATIM,-,-
8935937,675216,14,VERBATIM,&,and
8936012,675220,4,VERBATIM,-,-
8936107,675225,6,VERBATIM,-,-
8936624,675265,1,VERBATIM,-,-
8936694,675269,13,VERBATIM,Drs,d r s
8936811,675280,5,VERBATIM,.5-inch,dot f i v e d a s h i n c h
8936986,675293,3,VERBATIM,&,and
8936997,675293,14,VERBATIM,&,and
8937001,675293,18,VERBATIM,pp,p p
8938312,675384,16,VERBATIM,-,-
8938346,675387,1,VERBATIM,-,-
8938347,675387,2,VERBATIM,ب,ب
8938348,675387,3,VERBATIM,ا,ا
8938349,675387,4,VERBATIM,ل,ل
8938350,675387,5,VERBATIM,أ,أ
8938351,675387,6,VERBATIM,ر,ر
8938352,675387,7,VERBATIM,ق,ق
8938353,675387,8,VERBATIM,ا,ا
8938354,675387,9,VERBATIM,م,م
8938355,675387,10,VERBATIM,و,و
8938356,675387,11,VERBATIM,ا,ا
8938357,675387,12,VERBATIM,ل,ل
8938358,675387,13,VERBATIM,أ,أ
8938359,675387,14,VERBATIM,س,س
8938360,675387,15,VERBATIM,م,م
8938361,675387,16,VERBATIM,ا,ا
8938362,675387,17,VERBATIM,ء,ء
8938363,675387,18,VERBATIM,خ,خ
8938364,675387,19,VERBATIM,س,س
8938365,675387,20,VERBATIM,ا,ا
8938366,675387,21,VERBATIM,ئ,ئ
8938367,675387,22,VERBATIM,ر,ر
8938368,675387,23,VERBATIM,ن,ن
8938369,675387,24,VERBATIM,ظ,ظ
8938370,675387,25,VERBATIM,ا,ا
8938371,675387,26,VERBATIM,م,م
8938372,675387,27,VERBATIM,ا,ا
8938373,675387,28,VERBATIM,ل,ل
8938374,675387,29,VERBATIM,أ,أ
8938375,675387,30,VERBATIM,س,س
8938376,675387,31,VERBATIM,د,د
8938377,675387,32,VERBATIM,ف,ف
8938378,675387,33,VERBATIM,ي,ي
8938379,675387,34,VERBATIM,م,م
8938380,675387,35,VERBATIM,ع,ع
8938381,675387,36,VERBATIM,ا,ا
8938382,675387,37,VERBATIM,ر,ر
8938383,675387,38,VERBATIM,ك,ك
8938384,675387,39,VERBATIM,ج,ج
8938385,675387,40,VERBATIM,س,س
8938386,675387,41,VERBATIM,ر,ر
8938387,675387,42,VERBATIM,ا,ا
8938388,675387,43,VERBATIM,ل,ل
8938389,675387,44,VERBATIM,ش,ش
8938390,675387,45,VERBATIM,غ,غ
8938391,675387,46,VERBATIM,و,و
8938392,675387,47,VERBATIM,ر,ر
8938393,675387,48,VERBATIM,أ,أ
8938394,675387,49,VERBATIM,و,و
8938395,675387,50,VERBATIM,ر,ر
8938396,675387,51,VERBATIM,ي,ي
8938397,675387,52,VERBATIM,ن,ن
8938398,675387,53,VERBATIM,ت,ت
8938399,675387,54,VERBATIM,ن,ن
8938400,675387,55,VERBATIM,ت,ت
8938598,675402,2,VERBATIM,&,and
8938875,675423,10,VERBATIM,pp,p p
8939190,675449,4,VERBATIM,#,hash
8939309,675459,2,VERBATIM,-,-
8939312,675459,5,VERBATIM,受,受
8939313,675459,6,VERBATIM,賞,賞
8939314,675459,7,VERBATIM,結,結
8939315,675459,8,VERBATIM,果,果
8940019,675511,4,VERBATIM,#,number
8940023,675511,8,VERBATIM,#,number
8940034,675511,19,VERBATIM,#,number
8940771,675572,3,VERBATIM,Ph,p h
8941259,675606,11,VERBATIM,&,and
8942670,675716,2,VERBATIM,&,and
8942714,675719,11,VERBATIM,&,and
8944246,675832,4,VERBATIM,ἐ,ἐ
8944247,675832,5,VERBATIM,κ,kappa
8944248,675832,6,VERBATIM,φ,phi
8944249,675832,7,VERBATIM,ω,omega
8944250,675832,8,VERBATIM,ν,nu
8944251,675832,9,VERBATIM,η,eta
8944252,675832,10,VERBATIM,σ,sigma
8944253,675832,11,VERBATIM,ι,iota
8944254,675832,12,VERBATIM,ς,sigma
8944572,675856,6,VERBATIM,&,and
8944704,675863,14,VERBATIM,#,number
8944757,675867,0,VERBATIM,McG,m c g
8944837,675872,13,VERBATIM,#,number
8945133,675895,5,VERBATIM,pp,p p
8945491,675923,2,VERBATIM,-,-
8945539,675926,19,VERBATIM,-,-
8945666,675936,5,VERBATIM,&,and
8945696,675939,2,VERBATIM,&,and
8945758,675942,17,VERBATIM,-,-
8945929,675955,6,VERBATIM,&,and
8946313,675984,10,VERBATIM,&,and
8946346,675988,2,VERBATIM,-,-
8946407,675994,10,VERBATIM,-,-
8947031,676040,2,VERBATIM,-,-
8947262,676056,1,VERBATIM,&,and
8947266,676056,5,VERBATIM,pp,p p
8947368,676066,6,VERBATIM,pp,p p
8947812,676101,5,VERBATIM,&,and
8948498,676152,7,VERBATIM,-,-
8948558,676157,2,VERBATIM,-,-
8948723,676171,6,VERBATIM,pp,p p
8949005,676193,10,VERBATIM,-,-
8949046,676195,7,VERBATIM,&,and
8949492,676227,19,VERBATIM,pp,p p
8949871,676255,0,VERBATIM,Ph,p h
8950388,676292,10,VERBATIM,pp,p p
8950586,676308,1,VERBATIM,&,and
8950643,676312,7,VERBATIM,&,and
8950651,676312,15,VERBATIM,&,and
8950741,676317,4,VERBATIM,Drs,d r s
8950894,676333,4,VERBATIM,pdf,p d f
8951651,676387,13,VERBATIM,-,-
8951881,676408,6,VERBATIM,pp,p p
8951949,676416,3,VERBATIM,か,か
8951950,676416,4,VERBATIM,な,な
8951951,676416,5,VERBATIM,わ,わ
8951952,676416,6,VERBATIM,な,な
8951953,676416,7,VERBATIM,い,い
8951954,676416,8,VERBATIM,こ,こ
8951955,676416,9,VERBATIM,と,と
8951973,676417,9,VERBATIM,Fbxs,f b x s
8952623,676471,3,VERBATIM,-,-
8952814,676485,7,VERBATIM,-,-
8952981,676499,1,VERBATIM,ر,ر
8952982,676499,2,VERBATIM,م,م
8952983,676499,3,VERBATIM,ز,ز
8952984,676499,4,VERBATIM,گ,گ
8952985,676499,5,VERBATIM,ش,ش
8952986,676499,6,VERBATIM,ا,ا
8952987,676499,7,VERBATIM,ی,ی
8952988,676499,8,VERBATIM,ی,ی
8952989,676499,9,VERBATIM,ا,ا
8952990,676499,10,VERBATIM,ز,ز
8952991,676499,11,VERBATIM,ل,ل
8952992,676499,12,VERBATIM,و,و
8952993,676499,13,VERBATIM,گ,گ
8952994,676499,14,VERBATIM,و,و
8952995,676499,15,VERBATIM,ی,ی
8952996,676499,16,VERBATIM,ا,ا
8952997,676499,17,VERBATIM,ن,ن
8952998,676499,18,VERBATIM,ت,ت
8952999,676499,19,VERBATIM,خ,خ
8953000,676499,20,VERBATIM,ا,ا
8953001,676499,21,VERBATIM,ب,ب
8953002,676499,22,VERBATIM,ا,ا
8953003,676499,23,VERBATIM,ت,ت
8953004,676499,24,VERBATIM,ی,ی
8953005,676499,25,VERBATIM,ج,ج
8953006,676499,26,VERBATIM,ب,ب
8953007,676499,27,VERBATIM,ه,ه
8953008,676499,28,VERBATIM,ه,ه
8953009,676499,29,VERBATIM,ا,ا
8953010,676499,30,VERBATIM,ی,ی
8953011,676499,31,VERBATIM,س,س
8953012,676499,32,VERBATIM,ت,ت
8953013,676499,33,VERBATIM,ا,ا
8953014,676499,34,VERBATIM,د,د
8953015,676499,35,VERBATIM,گ,گ
8953016,676499,36,VERBATIM,ی,ی
8953230,676516,4,VERBATIM,Ջ,Ջ
8953231,676516,5,VERBATIM,ր,ր
8953232,676516,6,VERBATIM,ա,ա
8953233,676516,7,VERBATIM,մ,մ
8953234,676516,8,VERBATIM,բ,բ
8953235,676516,9,VERBATIM,ա,ա
8953236,676516,10,VERBATIM,ր,ր
8953507,676536,2,VERBATIM,-,-
8953619,676546,3,VERBATIM,-,-
8953632,676546,16,VERBATIM,-,-
8953780,676559,3,VERBATIM,&,and
8953999,676574,1,VERBATIM,-,-
8954383,676601,4,VERBATIM,pg,p g
8954455,676605,4,VERBATIM,-,-
8955230,676665,13,VERBATIM,pp,p p
8955345,676674,2,VERBATIM,-,-
8956150,676729,4,VERBATIM,南,南
8956151,676729,5,VERBATIM,佐,佐
8956152,676729,6,VERBATIM,镇,镇
8956248,676736,18,VERBATIM,-,-
8956641,676764,22,VERBATIM,pp,p p
8956884,676784,5,VERBATIM,-,-
8957064,676798,17,VERBATIM,&,and
8957159,676803,20,VERBATIM,-,-
8957208,676807,1,VERBATIM,Kr,k r
8957278,676814,12,VERBATIM,&,and
8957921,676862,3,VERBATIM,&,and
8957929,676862,11,VERBATIM,&,and
8957980,676866,1,VERBATIM,-,-
8958039,676870,11,VERBATIM,&,and
8958345,676895,9,VERBATIM,&,and
8958479,676905,3,VERBATIM,-,-
8958791,676929,5,VERBATIM,pp,p p
8958839,676933,3,VERBATIM,-,-
8959504,676980,3,VERBATIM,쁘,쁘
8959505,676980,4,VERBATIM,띠,띠
8959506,676980,5,VERBATIM,프,프
8959507,676980,6,VERBATIM,랑,랑
8959508,676980,7,VERBATIM,스,스
8959780,676998,6,VERBATIM,梅,梅
8959781,676998,7,VERBATIM,生,生
8959788,676998,14,VERBATIM,梅,梅
8959789,676998,15,VERBATIM,巢,巢
8960103,677018,12,VERBATIM,-,-
8960110,677018,19,VERBATIM,-,-
8960135,677020,13,VERBATIM,-,-
8960142,677020,20,VERBATIM,-,-
8960270,677031,2,VERBATIM,#,number
8960761,677069,9,VERBATIM,-,-
8961222,677103,10,VERBATIM,-,-
8961247,677104,13,VERBATIM,Fc,f c
8961473,677121,13,VERBATIM,&,and
8961511,677123,13,VERBATIM,&,and
8961563,677126,12,VERBATIM,-,-
8961874,677151,9,VERBATIM,-,-
8962469,677197,0,VERBATIM,GfK,g f k
8962601,677207,8,VERBATIM,#,number
8962667,677211,6,VERBATIM,-,-
8962719,677214,5,VERBATIM,pg,p g
8962877,677227,3,VERBATIM,-,-
8963348,677264,5,VERBATIM,Т,Т
8963349,677264,6,VERBATIM,е,е
8963350,677264,7,VERBATIM,р,р
8963351,677264,8,VERBATIM,н,н
8963352,677264,9,VERBATIM,о,о
8963353,677264,10,VERBATIM,п,п
8963354,677264,11,VERBATIM,і,і
8963355,677264,12,VERBATIM,л,л
8963356,677264,13,VERBATIM,ь,ь
8963357,677264,14,VERBATIM,с,с
8963358,677264,15,VERBATIM,ь,ь
8963359,677264,16,VERBATIM,к,к
8963360,677264,17,VERBATIM,и,и
8963361,677264,18,VERBATIM,й,й
8963362,677264,19,VERBATIM,р,р
8963363,677264,20,VERBATIM,а,а
8963364,677264,21,VERBATIM,й,й
8963365,677264,22,VERBATIM,о,о
8963366,677264,23,VERBATIM,н,н
8963658,677283,6,VERBATIM,ch,c h
8963674,677284,14,VERBATIM,-,-
8963682,677285,6,VERBATIM,-,-
8963863,677297,3,VERBATIM,~,tilde
8963869,677297,9,VERBATIM,~,tilde
8963966,677304,21,VERBATIM,인,인
8963967,677304,22,VERBATIM,기,기
8963968,677304,23,VERBATIM,가,가
8963969,677304,24,VERBATIM,요,요
8964147,677318,6,VERBATIM,pp,p p
8964315,677333,3,VERBATIM,~,tilde
8965387,677411,1,VERBATIM,-,-
8965501,677417,22,VERBATIM,&,and
8965546,677421,4,VERBATIM,#,number
8965764,677439,6,VERBATIM,ニ,ニ
8965765,677439,7,VERBATIM,ュ,ュ
8965766,677439,8,VERBATIM,ー,ー
8965767,677439,9,VERBATIM,ジ,ジ
8965768,677439,10,VERBATIM,ャ,ャ
8965769,677439,11,VERBATIM,ー,ー
8965770,677439,12,VERBATIM,ジ,ジ
8965771,677439,13,VERBATIM,ー,ー
8965772,677439,14,VERBATIM,補,補
8965773,677439,15,VERBATIM,習,習
8965774,677439,16,VERBATIM,授,授
8965775,677439,17,VERBATIM,業,業
8965776,677439,18,VERBATIM,校,校
8965777,677439,19,VERBATIM,事,事
8965778,677439,20,VERBATIM,務,務
8965779,677439,21,VERBATIM,所,所
8965835,677442,10,VERBATIM,-,-
8966368,677485,12,VERBATIM,&,and
8966382,677486,11,VERBATIM,-,-
8966563,677502,2,VERBATIM,&,and
8966940,677532,5,VERBATIM,&,and
8967186,677549,9,VERBATIM,-,-
8967189,677549,12,VERBATIM,-,-
8967192,677549,15,VERBATIM,-,-
8967516,677572,4,VERBATIM,-,-
8967596,677578,3,VERBATIM,pp,p p
8967836,677596,9,VERBATIM,$,dollar
8968032,677611,18,VERBATIM,-,-
8968279,677631,8,VERBATIM,-,-
8969798,677748,4,VERBATIM,pp,p p
8970088,677772,2,VERBATIM,麻,麻
8970089,677772,3,VERBATIM,筒,筒
8970091,677772,5,VERBATIM,-,-
8970204,677781,8,VERBATIM,-,-
8970378,677792,20,VERBATIM,pp,p p
8970618,677808,5,VERBATIM,pp,p p
8970898,677828,12,VERBATIM,#,number
8971362,677858,14,VERBATIM,&,and
8971514,677870,4,VERBATIM,pp,p p
8972010,677913,5,VERBATIM,味,味
8972011,677913,6,VERBATIM,噌,噌
8972012,677913,7,VERBATIM,汁,汁
8972076,677917,9,VERBATIM,-,-
8972103,677919,10,VERBATIM,-,-
8972106,677919,13,VERBATIM,-,-
8972111,677919,18,VERBATIM,-,-
8972115,677919,22,VERBATIM,-,-
8972118,677919,25,VERBATIM,-,-
8972123,677919,30,VERBATIM,-,-
8972126,677919,33,VERBATIM,-,-
8972129,677919,36,VERBATIM,-,-
8972132,677919,39,VERBATIM,-,-
8972300,677934,1,VERBATIM,&,and
8972320,677934,21,VERBATIM,pp,p p
8972608,677956,7,VERBATIM,pp,p p
8972691,677964,1,VERBATIM,&,and
8972727,677966,9,VERBATIM,BVSc,b v s c
8973456,678014,4,VERBATIM,-,-
8973465,678014,13,VERBATIM,-,-
8973520,678018,1,VERBATIM,-,-
8974166,678065,10,VERBATIM,cf,c f
8974237,678072,3,VERBATIM,&,and
8975374,678155,15,VERBATIM,pg,p g
8975615,678175,3,VERBATIM,-,-
8975634,678176,16,VERBATIM,&,and
8976860,678263,7,VERBATIM,pp,p p
8977056,678277,1,VERBATIM,#,number
8977071,678278,3,VERBATIM,&,and
8977252,678291,2,VERBATIM,&,and
8977566,678314,5,VERBATIM,-,-
8977718,678324,11,VERBATIM,&,and
8978027,678350,6,VERBATIM,_,underscore
8978107,678355,4,VERBATIM,-,-
8978145,678356,26,VERBATIM,pp,p p
8978721,678399,5,VERBATIM,plc,p l c
8978933,678414,6,VERBATIM,Cl,c l
8979154,678427,8,VERBATIM,&,and
8979197,678430,9,VERBATIM,-,-
8981187,678595,8,VERBATIM,-,-
8981627,678632,3,VERBATIM,pp,p p
8981920,678652,17,VERBATIM,BSk,b s k
8982574,678704,1,VERBATIM,#,number
8982788,678719,21,VERBATIM,&,and
8982791,678719,24,VERBATIM,&,and
8982826,678721,7,VERBATIM,原,原
8982827,678721,8,VERBATIM,亢,亢
8982829,678721,10,VERBATIM,子,子
8982830,678721,11,VERBATIM,籍,籍
8983088,678742,4,VERBATIM,-,-
8983932,678803,3,VERBATIM,-,-
8984384,678837,7,VERBATIM,pp,p p
8984897,678878,5,VERBATIM,α,alpha
8984898,678878,6,VERBATIM,-,-
8985204,678902,2,VERBATIM,フ,フ
8985205,678902,3,VERBATIM,リ,リ
8985206,678902,4,VERBATIM,ー,ー
8985207,678902,5,VERBATIM,ダ,ダ
8985210,678902,8,VERBATIM,-,-
8985215,678902,13,VERBATIM,教,教
8985216,678902,14,VERBATIM,皇,皇
8985907,678957,6,VERBATIM,&,and
8986486,678998,1,VERBATIM,-,-
8986501,678999,4,VERBATIM,&,and
8986612,679007,2,VERBATIM,-,-
8986813,679018,19,VERBATIM,&,and
8986966,679029,7,VERBATIM,-,-
8987122,679040,4,VERBATIM,xCD,x c d
8987161,679044,6,VERBATIM,-,-
8987322,679055,5,VERBATIM,&,and
8987409,679062,4,VERBATIM,ハ,ハ
8987410,679062,5,VERBATIM,ン,ン
8987411,679062,6,VERBATIM,ブ,ブ
8987412,679062,7,VERBATIM,ル,ル
8987413,679062,8,VERBATIM,グ,グ
8987414,679062,9,VERBATIM,補,補
8987415,679062,10,VERBATIM,習,習
8987416,679062,11,VERBATIM,授,授
8987417,679062,12,VERBATIM,業,業
8987418,679062,13,VERBATIM,校,校
8987424,679062,19,VERBATIM,-,-
8987533,679068,17,VERBATIM,-,-
8987872,679094,3,VERBATIM,&,and
8989375,679212,1,VERBATIM,&,and
8989645,679231,12,VERBATIM,-,-
8989901,679253,3,VERBATIM,-,-
8990274,679287,16,VERBATIM,Н,Н
8990275,679287,17,VERBATIM,Т,Т
8990276,679287,18,VERBATIM,В,В
8990299,679289,8,VERBATIM,&,and
8990561,679309,3,VERBATIM,冯,冯
8990562,679309,4,VERBATIM,友,友
8990563,679309,5,VERBATIM,兰,兰
8990565,679309,7,VERBATIM,-,-
8990979,679335,6,VERBATIM,Ф,Ф
8990980,679335,7,VERBATIM,К,К
8990981,679335,8,VERBATIM,Б,Б
8990982,679335,9,VERBATIM,о,о
8990983,679335,10,VERBATIM,т,т
8990984,679335,11,VERBATIM,е,е
8990985,679335,12,VERBATIM,в,в
8990986,679335,13,VERBATIM,Г,Г
8990987,679335,14,VERBATIM,ъ,ъ
8990988,679335,15,VERBATIM,л,л
8990989,679335,16,VERBATIM,ъ,ъ
8990990,679335,17,VERBATIM,б,б
8990991,679335,18,VERBATIM,о,о
8990992,679335,19,VERBATIM,в,в
8990993,679335,20,VERBATIM,о,о
8991086,679342,12,VERBATIM,-,-
8991126,679345,11,VERBATIM,pp,p p
8991981,679406,4,VERBATIM,-,-
8992347,679432,3,VERBATIM,&,and
8992355,679432,11,VERBATIM,&,and
8992460,679441,3,VERBATIM,_,underscore
8992478,679442,4,VERBATIM,pp,p p
8992603,679453,4,VERBATIM,&,and
8992674,679459,3,VERBATIM,Ś,Ś
8993099,679490,15,VERBATIM,pp,p p
8993399,679513,4,VERBATIM,&,and
8993647,679533,1,VERBATIM,谷,谷
8993648,679533,2,VERBATIM,ナ,ナ
8993649,679533,3,VERBATIM,オ,オ
8993650,679533,4,VERBATIM,ミ,ミ
8993736,679539,10,VERBATIM,pPVC,p p v c
8993913,679555,6,VERBATIM,Ἡ,Ἡ
8993914,679555,7,VERBATIM,ρ,rho
8993915,679555,8,VERBATIM,α,alpha
8993916,679555,9,VERBATIM,κ,kappa
8993917,679555,10,VERBATIM,λ,lambda
8993918,679555,11,VERBATIM,ε,epsilon
8993919,679555,12,VERBATIM,ι,iota
8993920,679555,13,VERBATIM,α,alpha
8993921,679555,14,VERBATIM,Μ,mu
8993922,679555,15,VERBATIM,ι,iota
8993923,679555,16,VERBATIM,ν,nu
8993924,679555,17,VERBATIM,ῴ,ῴ
8993925,679555,18,VERBATIM,α,alpha
8993972,679559,3,VERBATIM,渡,渡
8993973,679559,4,VERBATIM,辺,辺
8993974,679559,5,VERBATIM,直,直
8993975,679559,6,VERBATIM,美,美
8994370,679589,9,VERBATIM,pp,p p
8994789,679623,8,VERBATIM,-,-
8994902,679630,9,VERBATIM,&,and
8994920,679632,1,VERBATIM,&,and
8994944,679635,1,VERBATIM,&,and
8995084,679646,6,VERBATIM,pg,p g
8995636,679688,6,VERBATIM,pp,p p
8996526,679756,15,VERBATIM,_,underscore
8997456,679828,5,VERBATIM,-,-
8997693,679844,5,VERBATIM,-,-
8997807,679850,7,VERBATIM,pbk,p b k
8997877,679856,16,VERBATIM,快,快
8997878,679856,17,VERBATIM,速,速
8997879,679856,18,VERBATIM,急,急
8997880,679856,19,VERBATIM,行,行
8998361,679892,0,VERBATIM,Sgs,s g s
8998675,679919,1,VERBATIM,О,О
8998676,679919,2,VERBATIM,п,п
8998677,679919,3,VERBATIM,е,е
8998678,679919,4,VERBATIM,р,р
8998679,679919,5,VERBATIM,е,е
8998680,679919,6,VERBATIM,ч,ч
8998681,679919,7,VERBATIM,н,н
8998682,679919,8,VERBATIM,е,е
8998683,679919,9,VERBATIM,а,а
8998684,679919,10,VERBATIM,д,д
8998685,679919,11,VERBATIM,м,м
8998686,679919,12,VERBATIM,и,и
8998687,679919,13,VERBATIM,н,н
8998688,679919,14,VERBATIM,и,и
8998689,679919,15,VERBATIM,с,с
8998690,679919,16,VERBATIM,т,т
8998691,679919,17,VERBATIM,р,р
8998692,679919,18,VERBATIM,а,а
8998693,679919,19,VERBATIM,т,т
8998694,679919,20,VERBATIM,и,и
8998695,679919,21,VERBATIM,в,в
8998696,679919,22,VERBATIM,н,н
8998697,679919,23,VERBATIM,о,о
8998698,679919,24,VERBATIM,-,-
8998699,679919,25,VERBATIM,т,т
8998700,679919,26,VERBATIM,е,е
8998701,679919,27,VERBATIM,р,р
8998702,679919,28,VERBATIM,р,р
8998703,679919,29,VERBATIM,и,и
8998704,679919,30,VERBATIM,т,т
8998705,679919,31,VERBATIM,о,о
8998706,679919,32,VERBATIM,р,р
8998707,679919,33,VERBATIM,и,и
8998708,679919,34,VERBATIM,а,а
8998709,679919,35,VERBATIM,л,л
8998710,679919,36,VERBATIM,ь,ь
8998711,679919,37,VERBATIM,н,н
8998712,679919,38,VERBATIM,ы,ы
